,ID,title,category,tags,content,sim_rec1,sim_rec2,sim_rec3,emo0,emo1,emo2,emo3,emo_rec1,emo_rec2,emo_rec3,comb_rec1,comb_rec2,comb_rec3
44,sm4902040,【shige】 God knows... 【Euro Mix  ver】,music_sound,GODKNOWS... GOD_KNOWS... SHIGE エアーマン ギター 投稿者コメント 最初カラクライマックス 涼宮ハルヒノ憂鬱 演奏シテミタ 私付イテ行ケナイ,"ギター,シェクター,嫉妬,ストラト,shige,アレンジ,かっけ,レスポール,プロ,批判,長門,海賊,perfect,rec,うめ,スウィープ,下手,ワウ,エアーマン,演奏",sm1842140,sm841041,sm1105481,0.4900644100315198,0.1474578593942716,0.2909414828011512,0.0715362477730574,sm4310110,sm29662049,sm19553310,sm1842140,sm841041,sm11384474
45,sm15177710,魔法少女ともえ☆マミかっ！ 第01話「転校生は魔法少女っ！」,anime,アニメ コンナノ絶対オカシイヨ ティロ・フィナーレ マドカ☆マギカMADリンク マミサンノテーマ モウ何モ恐クナイ 円環ノオ断リ 巴マミ 魔法少女トモエ☆マミカッ! 魔法少女マドカ☆マギカ,"ティロフィナーレ,さやか,まどか,wさやか,杏子,マミさん,ウェヒヒ,あんこ,qb,ドm,スカウター,マミ,ひで,最高,俳句,脅迫,モザイク,名前,どm,上条",sm14834740,sm14264720,sm13722470,0.8154741229593608,0.0446769711705453,0.0900052101424105,0.0498436957276832,sm19650590,sm15874112,sm13722470,sm14834740,sm13722470,sm15356310
46,sm24142327,【GTA5】家崩壊して指名手配度MAXだけどせっかくだから引っ越ししに行く,game,GTA5 ゲーム ペプ死 ラジオノ操作ハ重罪 上ノヤツ先輩 凪尾 悲劇的ビフォーアフター 指名手配度MAX 歩道ガ広イデハナイカ・・・行ケ 私ニイイ考エガアル 謎死,"ヘリ,taxi,司令官,タクシー,コンボイ,カプコン,ボンネット,オプティマス,ペプ,エアーウルフ,ほむら,上の,クッキングパパ,自転車,ほむほむ,警察,シライ,フロイド,赤字,テコ",sm22356220,sm24230880,sm24561080,0.6713556750792994,0.0912977520342021,0.1758378154737277,0.0615087574127706,sm28306630,sm20895800,sm27155810,sm22356220,sm24561080,sm24230880
47,sm16777840,【カオス実況】Left4Dead2を4人で実況してみた 復活！ノー・マーシィ編part4,game,LEFT4DEAD2 M.S.SPROJECT カオス実況 クソ歌 ゲーム リア充爆発シロ 下ネタ回 実況プレイ動画 死因:ガドリング,"fb,パイパン,きっく,チャージャー,wwfb,ゾンビ,回復,火葬,下ネタ,生産,クリア,タンク,wwfbww,ガトリング,くん,火の海,天災,皮肉,チャーハン,カオス",sm10533990,sm8938000,sm18396080,0.8061641292239139,0.0601559598960267,0.0933902710731526,0.0402896398069067,sm4030410,sm13125230,sm14922560,sm10533990,sm8938000,sm14922560
48,sm13125230,ボーボボ　名場面集7,anime,アニメ トドカヌ想イ ボボボーボ・ボーボボ ボーボボ劇場 最初ッカラ王手 痴話喧嘩 癒シ 私市淳,"バター,ビュティ,ボーボボ,ボーボ,子安,土足,プルコギ,イイハナシダナー,私市,チューニング,小野坂,大会,茶番,ワープ,優勝,ひで,メタナイト,お前,パッチ,王手",sm2027200,sm619760,sm15806481,0.8102058137067685,0.0639719923615531,0.0882664969234033,0.0375556970082749,sm4030410,sm16777840,sm14922560,sm2027200,sm619760,sm15806481
49,sm18274165,【Fate/Zero】　終端の王と異世界の騎士 【完成版MAD】,anime,FATE FATE/ZERO FATE/ZEROMAD FATEMAD SOUND_HORIZON UFOTABLE アニメ サンホラMADリンク 終端ノ王ト異世界ノ騎士 虚淵玄 驚キノシンクロ率,"終端,サンホラ,騎士,鳥肌,zero,少年,後半,ライダー,円卓,fate,地平線,前半,シンクロ率,シンクロ,mad,正義,歌詞,gj,ここ,ケリィ",sm26325360,sm24644910,sm19625630,0.3669415292353823,0.2271364317841079,0.328335832083958,0.0775862068965517,sm5483070,sm21075820,sm21399840,sm26325360,sm24644910,sm24687940
50,sm33086310,名探偵コナンOP 1996.01～2018.01,anime,ZARD アニソンメドレー アニメ アニメOP集 ターボ歩美 予算ギリギリ神作画 倉木麻衣 名探偵コナン 名探偵コナンOP 名探偵コナンOP集 名探偵コナン主題歌リンク,"コナン,op,名探偵コナン,好き,赤井,ここ,作画,安室,映像,すき,zard,バーボン,オトナ,予算,キッド,ガネクロ,ターボ,頭脳,daigo,事件",sm20900240,sm15887500,so15281450,0.2919926969222743,0.3643714136671883,0.2789514866979655,0.0646844027125717,sm17067980,sm23171530,sm17064620,sm25221440,sm23171530,sm34214810
51,sm35613470,アニメ「鬼滅の刃」九つの“柱” 情報解禁PV,anime,2019年夏アニメ UFOTABLE アニメ エンターテイメント 我妻善逸 漫画 竈門炭治郎 竈門禰豆子 週刊少年ジャンプ 音楽 鬼滅ノ刃,"みつりん,義勇,しのぶ,一郎,煉獄,南無阿弥陀仏,伊黒,好き好き好き,実弥,のぶし,派手,つり,冨岡,すき,天元,呼吸,みつ,わっしょい,日野,ろうむ",sm36015690,sm36588220,sm35840490,0.2577166734061194,0.3236285213640652,0.3128453969537673,0.1058094082760479,sm29681980,sm14926860,sm13628080,sm36015690,sm35840490,sm32352047
52,sm22573210,【4人実況】星のカービィWiiを協力的に大冒険 part8,game,P-P 「下手ク……」 キヨ ゲーム ツワハス レトルト 仲良死 優シイツワハス 実況プレイ動画 星ノカービィWII 生キタワ,"レト,キヨ,pp,デデ,レトルト,あけおめ,ベジータ,わさん,クリスタル,wwpp,メタ,ワープ,仲良,レトルディ,無言,犠牲,捨て身,ナイス,ワド,カービィ",sm22511720,sm22644540,sm22477690,0.6072730761849933,0.1955478794857033,0.1515064287085012,0.0456726156208021,sm25424040,sm3430740,sm22511720,sm22511720,sm22477690,sm22644540
53,sm10521100,【BGM】6200円払わなくても一時間だけ冒険の海に浸れる動画【高音質】,music_sound,TDS アニメ色ノナイ作業用BGM ディズニー ニコニコディズニーツアー ニコニコ国内旅行 作業用BGM 東京ディズニーシー 音楽,"シー,ディズニー,ダッフィー,きた,パコ,ここ,ミラコスタ,tds,ランド,ミッキー,ストームライダー,タワテラ,ノシ,アリエル,fp,好き,写真,インディ,カレー,作業",sm16785026,sm17779150,sm12742112,0.4705410362219165,0.2442304753171328,0.2096515359926639,0.0755769524682867,sm31978460,sm31118650,sm2427600,sm16785026,sm12742112,sm11045496
54,sm27509317,一松のYAVAI舞い【3分耐久】,anime,ICMT兄貴 アニメ オソ松サン オソ松サン耐久シリーズ ヤバイヤバイヤバヤバーイ 一松 百花繚乱 福山潤,"ヤバ,一松,ヤバイヤバイヤバヤバーイ,屋台,ヤバイヤバイヤバヤバーイヤバイヤバイヤバヤバーイ,触手,glay,カラ松,やた,チョロ松,ヤバい,ヤバーイヤバイヤバイヤバヤバーイヤバイヤバイヤバ,ヤバイヤバイヤバヤバイ,十四松,関節,ヤバイヤバーイヤバヤバーイ,ヤバーイヤバーイヤバヤバーイ,無味,バイ,ロック",sm28185620,sm27998129,sm28754930,0.6597771023302939,0.1483282674772036,0.1513677811550152,0.0405268490374873,sm27033420,sm22477690,sm27587710,sm27998129,sm27587710,sm28185620
55,so20811229,【試聴動画】μ’s New Year Lovelive! 2013 Part2,music_sound,Μ'S Μ'S_NEW_YEAR_LOVELIVE!_2013 Μ’S アニソン ラブライブ! ラブライブ!公式試聴動画 リリホワ 声優 声優ノ本気 声優ライブ 音楽,"えみつん,くっすん,みもりん,うっちー,しかこ,りっぴー,ことり,シカコ,pile,リリホワ,bibi,りんりん,ダンス,カメラ,昭和,衣装,ちん,省エネ,ロード,きた",so23867610,so27026038,sm22230060,0.4260245901639344,0.3485655737704918,0.1794398907103825,0.0459699453551912,so23867610,sm28104000,sm16814250,so23867610,so27026038,sm22230060
56,sm24089090,れんちょんが可愛すぎるシーンを集めてみた　7-12話,anime,アニメ アニメキャラ総集編シリーズ ニャンパスー ノンノンビヨリ ノンノンビヨリマトメリンク レンチョン 具 宮内レンゲ 小岩井コトリ,"れんちょん,駄菓子屋,天才,田舎,ほたるん,のん,豚汁,にゃんぱすー,こま,兄貴,ここ,なっつ,あるある,ピーマン,れんげ,タニシ,ファンキー,ヨモギ,キリン,蓮華",sm22427900,sm22427120,sm30960260,0.5267260579064588,0.2162583518930957,0.1706013363028953,0.0864142538975501,sm25862600,sm27998129,sm4214377,sm22427120,sm22427900,sm30960260
57,sm27264240,血液型占いを信じない4人衆がスーパーマリオ3Dワールドをカオス実況11話,game,M.S.SPROJECT カオス実況 ゲーム ゴリラキックン スーパーマリオ3Dワールド モンタナ・ジョーンズ 天然エオエオ 実況プレイ動画 情熱ノサイコパス 百万石 謎,"fb,マリオ,きっく,ピーチ,天然,サイコパス,サーチライト,先生,明太子,ドンケツ,ファービー,あい,エネル,組み立て,好き,情熱,空島,おかわ,どんけつ,ブイブイ",sm26336520,sm18396080,sm18277220,0.6889396140278066,0.1326001245071591,0.1379954347374974,0.0404648267275368,sm2588210,sm24842310,sm22477690,sm26336520,sm18396080,sm18277220
58,sm1261860,混声合唱曲「旅立ちの時」,music_sound,ASIAN_DREAM_SONG ドリアン助川 久石譲 合唱曲 宮沢和史 平松混声合唱団 探シテイタアノ曲 旅立チノ時 長野パラリンピック 音楽 音楽教材用合唱曲,"卒業式,合唱,合唱コンクール,東方,伴奏,神居,旅立ち,アルト,久石,中学,たち,歩こう,優勝,最高,クラス,今年,阿吾,コン,金賞,小学校",sm2406770,sm25221440,sm1040090,0.3335406817616322,0.4297088828066683,0.1723065439163971,0.0644438915153023,sm23313490,sm36210300,sm22122720,sm2406770,sm25221440,sm8889330
59,sm20615010,【ミク＆レン】とんとんまーえ！【オネショタ】,music_sound,5月病マリオ VOCALOID VOCALOID殿堂入リ サツキガテンコモリ トントンマーエ! ミク&レンリンク ミンナノミクウタ ミンナノレンウタ 初音ミク 野生ノNHK 鏡音レン,"レン,ミク,マリオ,レンミク,gj,リズム天国,五月病,さつき,ミクレン,リン,みく,wktk,internet,オネショタ,ななひら,発音,パンツ,nhk,れん,さつきがてんこもり",sm14926860,sm18991041,sm13612500,0.448605577689243,0.4531872509960159,0.0752988047808765,0.0229083665338645,sm17536640,sm18682960,sm28698420,sm16814250,sm17536640,sm17619510
60,sm14922560,【悪魔城ドラキュラ】世紀末的カオス4人衆が実況！渇望の刃が刻む旋律編,game,FB回 M.S.SPROJECT THE☆閉ジ込メラレタ アルカードノアスレチック動画 ゲーム ヤンデレ 公開処刑 実況プレイ動画 悪魔城ドラキュラ 悪魔城ドラキュラHD,"fb,きっく,wwfb,アルカード,デス様,ミミック,公開処刑,武器,ジャンプ,デス,wwfbww,まさむね,回復,玄武,ヤンデレ,下手,染物,レライエ,骸骨,神回",sm13673650,sm16777840,sm23385270,0.8122570614148743,0.0611557398289712,0.0948432236330655,0.0317439751230888,sm4030410,sm13125230,sm16777840,sm16777840,sm13673650,sm10533990
61,sm21142930,【ポケモンＢＷ２】東大生のポケモンBW2最強実況者決定戦 vsワキ＠さん,game,A振ッテル系男子 ゲーム タダノファン ハヤシ(実況プレイヤー) ポケモンBW2対戦リンク ポケモンBW2最強実況者決定戦 ワキ@ 浮遊エスパー同士デ夜ノポケモンバトル,"ハヤシ,ワキ,ラティ,マンダ,バンギ,乱舞,ホモ,バンギムドー,アヘェ,下ネタ,もこう,ゴツメ,bgm,ムドー,読み,初手,月光,大会,おk,カゴ",sm22610180,sm8891090,sm20571480,0.5971725430080055,0.1323454266734798,0.1871912791687957,0.0832907511497189,sm30597080,sm20571480,sm9063970,sm22610180,sm20571480,sm17923118
62,sm24168180,【実況】 気づいたら息子が汚ねぇ花火になってた part2 【HAPPY WHEELS】,game,HAPPY_WHEELS アブ アブ(実況者) ゲーム スタイリッシュ帰宅 ハッピーホイールズ 人生ノゴール 初心者用 実況プレイ動画 息子ガ飛ビ散ッタ,"息子,ゴール,無傷,アブ,収納,セグウェイ,イケボ,老後,げら,ddq,おじいちゃん,ゾンビ,せんべい,おお足,会社,モゲラッタ,スイス,ドーンオブザデッド,カプコン,バリアフリー",sm24373950,sm24610090,sm24460038,0.7447260439295197,0.0821144098479362,0.121119961380642,0.052039584841902,sm18277220,sm6696570,sm4724910,sm24373950,sm24460038,sm24610090
63,sm18220165,初代ポケモンのトレーナーバトルの曲を弾いてみた【ピアノ】,music_sound,トレーナーバトル ニコニコピアニスト ピアノ ポケモン ポケモンBGMリンク マチス マラシィ 初代ポケモン 戦闘用BGM 演奏シテミタ,"まらしぃ,マチス,ピカチュウ,ピアノ,ポケモン,初代,カツアゲ,倍速,ポッポ,まぐま,賞金,楽譜,gj,ボルト,まら,レッド,ばつぐん,相手,しぃ,こうか",sm13691461,sm1412176,sm6792327,0.5103676377051266,0.2205826230759445,0.232922020099224,0.0361277191197048,sm8229390,sm11045496,sm278840,sm13691461,sm6792327,sm8229390
64,sm27155810,意地悪マリオメーカー【実況】part3,game,オ前ラノ愛デ見エナイ ゲーム スーパーマリオメーカー マリオメーカー レトルト 実況プレイ動画 牛沢システム,"ヨッシー,でっていう,コース,まーさ,ヨッ,キヨ,レトルト,やた,マリオ,ステージ,クッパ,意地悪,レト,逆襲,トゲゾー,牛沢,犠牲,クリア,たまご,自爆",sm27137010,sm27266160,sm27815010,0.6628044950094227,0.0949954631116074,0.1726809520485796,0.0695190898303901,sm20895800,sm20825700,sm16400790,sm27137010,sm27266160,sm27815010
65,sm23134050,【鏡音レン君feat.女子】＋♂【オリジナル】,music_sound,+♂(プラス男子) VOCALOID VOCALOID伝説入リ アルスマグナ ダブルミリオン レンオリジナル曲 レンノ将来ガ不安ニナル動画 鏡音レン 鏡音レン名曲リンク,"清水,ひじき,レンレン,レン,じきひ,ぁっきん,着席,ふぁ,クプラ,きん,起立,アルス,アルスマグナ,ギガ,男子,草食系男子,たんぽぽ,田中,中毒,目薬",sm18991041,sm14926860,sm3758450,0.4150518251464624,0.2596992912450325,0.1683805153836699,0.1568683682248351,sm28754930,sm5600850,sm13476300,sm5600850,sm33260180,sm18991041
66,sm24752440,【実況】 歴代マリオパーティ祭り part17,game,P-P キヨ ゲーム ツワハス マリオパーティ マリオパーティ5 ミリオン予備軍 レトルト 実況プレイ動画 最速ノ0 永遠ノ0,"レト,キヨ,レトルト,茨城,カプセル,ドンキー,コイン,マス,イルマニア,道民,レトボコ,pp,有利,好き,マリパ,スター,自爆,ひゃく,マリオストーリー,応援",sm24842310,sm23969030,sm25139160,0.6650374311699561,0.1259048443976984,0.1552929530408958,0.0537647713914496,sm22477690,sm30591470,sm24842310,sm24842310,sm23969030,sm25139160
67,sm28345520,【このすば】全力でめぐみんのトイレに突撃するカスマさんUC,anime,UC WC アニメ コノスバ コノ素晴ラシイ世界ニ祝福ヲ! メグミン 尿アニメ 高橋李依,"カスマ,カズマ,めぐみん,uc,wc,クズマ,なん,トイレ,パンツ,流れ,童貞,ノーパン,ジョロ,ヒキニート,スティール,はいてない,花瓶,銀様,音姫,結果発表",sm30693030,sm30786580,sm30692720,0.4324130512728577,0.0806740767300107,0.4550017927572606,0.0319110792398709,sm10306280,sm14171930,sm18393920,sm10306280,sm30832481,sm30693030
68,sm13715450,【劇場版】 長門有希の会話シーン全集 【涼宮ハルヒの消失】,anime,アニメ アニメキャラ総集編シリーズ オ前ラノ愛デ見エナイ キョン 京都アニメーション 杉田智和 消失長門 涼宮ハルヒノ憂鬱 涼宮ハルヒノ消失 茅原実里 長門有希,"長門,キョン,朝倉,ハルヒ,みくる,古泉,谷口,消失,有希,ここ,面体,統合,消失長門,改変,世界,シーン,キミドリ,朝比奈,入部,部屋",sm1660710,sm736760,sm9063970,0.4570273003033367,0.2042467138523761,0.1951466127401415,0.1435793731041456,sm15751190,sm5600850,sm24957940,sm14889810,sm36015690,sm24644910
69,sm27283474,サンキューユッキ　チーム本塁打149本,game,NOVELSM@STER アイドルマスター アイドルマスター_シンデレラガールズ キラリンルーム サンキューユッキ フュージョンP 怪奇カサ人間 東京ヤクルトスワローズ 横山奈緒 畜生ノテーマ 諸星キラリ,"畜生,洗脳,カサ,ヤクルト,人間,奈緒,ハタ,案件,靭帯,ユッキ,石山,球団,キャッツ,模様,優勝,畠山,定評,cs,悲報,みたい",sm20036450,sm36533084,sm13125230,0.5377875136911281,0.1106243154435925,0.248630887185104,0.1029572836801752,sm11487190,sm27957580,sm22688012,sm20036450,sm36588220,sm27404620
